Analytes,TargetFullName_y,Target_y,UniProt_y,EntrezGeneID_y,EntrezGeneSymbol_y,AD_Estimate,AD_pvalue,AD_FDR,PD_Estimate,PD_pvalue,PD_FDR,FTD_Estimate,FTD_pvalue,FTD_FDR,DLB_Estimate,DLB_pvalue,DLB_FDR
X2967.8,Vascular cell adhesion protein 1,VCAM-1,P19320,7412,VCAM1,-0.00803983401744251,0.858464067590896,0.936901393439525,0.205633019395534,1.477143632025e-05,0.000197161373268468,0.104498712806674,0.479025566059508,0.872541809848166,0.0680434226005022,0.46788924436281,0.84588124398419
X2968.61,Tumor necrosis factor ligand superfamily member 15,TNFSF15,O95150,9966,TNFSF15,-0.108700113153233,0.0124478382971734,0.0804724732186151,0.0875598697417251,0.0617854586262855,0.160651918592628,0.0619114292767797,0.660689065462813,0.927773146761489,0.0483663677675566,0.585398993460055,0.889844231179766
X2970.60,Amphiregulin,AREG,P15514,374,AREG,-0.0239977286823099,0.418001193406075,0.661018162956902,-0.0921651086961649,0.00251600049633755,0.0147368929781048,-0.00420250137809127,0.964636206896138,0.989356402798584,-0.0350437216612134,0.551896080024936,0.881297550853655
X2974.61,Contactin-1,contactin-1,Q12860,1272,CNTN1,0.123412357865319,0.00200208167519757,0.0230850848656725,-0.00433921273336265,0.919792138806401,0.956697591012796,0.0703981106171341,0.597117079657639,0.907314056637385,-0.011807977651779,0.887184004042846,0.971915887035497
X2981.9,Endothelial cell-selective adhesion molecule,ESAM,Q96AP7,90952,ESAM,0.109103454428565,0.00981272937248901,0.0677457711222935,0.243674594012111,2.1615568854716e-07,4.82449769372556e-06,0.202067337024455,0.155044209194122,0.727024194567468,0.182909768234958,0.0448512039440005,0.326356722971378
X2982.82,Galectin-4,Galectin-4,P56470,3960,LGALS4,-0.124826791345139,0.00470299122047851,0.0418205423872161,0.0109436187419146,0.809556692850355,0.884733178794423,0.287754229073454,0.0532385891562827,0.634923029883682,-0.0227802309947893,0.801939102706818,0.948645400020375
X2986.49,Gro-gamma,Gro-g,P19876,2921,CXCL3,-0.177422315211751,3.9871017947191e-05,0.00106650937480603,-0.0286683744169529,0.504260830896495,0.659863598679569,-0.0135924439526633,0.923439247324906,0.984644253061572,-0.255505944336467,0.00328415368722728,0.064771353467196
X2987.37,Histone H1.2,Histone H1.2,P16403,3006,H1-2,0.107229301024409,0.00358577366045308,0.0342853930168068,0.0850402935869495,0.0532228001945945,0.1445350595293,0.0844983143059761,0.502758047653801,0.879095849210181,0.0762805281241471,0.340600595784836,0.768296825698781
X2989.17,Interferon gamma,IFN-g,P01579,3458,IFNG,-0.00327913119530122,0.908067245554317,0.961012380486525,-0.0588338545895726,0.0441212039941973,0.126632838744423,0.00665854225195502,0.941302641294614,0.986097380975998,-0.0286710373149635,0.61046395542061,0.900509269609813
X2991.9,Interleukin-1 receptor type 1,IL-1 sRI,P14778,3554,IL1R1,0.0225494736588656,0.552045233050683,0.764742117490991,0.0836098196369461,0.040896909895198,0.119931595063281,-0.28233209170998,0.0284752758837586,0.586017671405906,-0.114422626761714,0.145857000901765,0.568205899149742
X2994.71,Interleukin-1 receptor-like 2,IL-1Rrp2,Q9HB29,8808,IL1RL2,0.136743665125601,0.00310556998062851,0.0312305949193494,0.0730674607626141,0.143776389570579,0.289084177082416,0.0590123297293559,0.707694255388924,0.934599878388376,0.0668686321779085,0.488462995232198,0.859628358737798
X2997.8,Junctional adhesion molecule B,JAM-B,P57087,58494,JAM2,0.110846860817453,0.00994231703943975,0.0685417125045954,0.240518015549762,3.93055051466169e-07,8.07398550850482e-06,0.144015450048342,0.316080108777457,0.811321398093496,0.284796807558441,0.00179863659730473,0.0460604341022959
X2999.6,Limbic system-associated membrane protein,LSAMP,Q13449,4045,LSAMP,0.11398751099954,0.00281924386248112,0.0292326190229771,0.185818930956202,5.42300951687794e-06,8.16169108838555e-05,0.110417819119232,0.396000573251408,0.836319301293567,0.19600633442202,0.0125436242042623,0.160399760021098
X3003.29,Natural cytotoxicity triggering receptor 3,NKp30,O14931,259197,NCR3,0.0937706059626192,0.0234963210849885,0.120802051460181,0.042981739447911,0.327459445463386,0.499659250849097,-0.0664595271171994,0.619502989842121,0.91567254001944,0.0521913412569754,0.530998294990833,0.8757844110621
X3004.67,Programmed cell death 1 ligand 2,PD-L2,Q9BQ51,80380,PDCD1LG2,0.062982195881342,0.125280179863852,0.336474044048971,0.105613279430895,0.0241592981529301,0.081397492552988,0.0988928568860085,0.48130569314191,0.873631704702737,0.211242961017024,0.0156588219069231,0.183435880033761
X3005.5,Tyrosine-protein phosphatase non-receptor type 1,PTP-1B,P18031,5770,PTPN1,0.0207674771314925,0.531122241580537,0.749014179665254,0.0830859453828868,0.0217528095356437,0.075089243783698,-0.0314362038123316,0.777831765459297,0.953811149663989,0.148778717676094,0.0355903679731702,0.294074328740966
X3009.3,Transforming growth factor beta receptor type 3,TGF-b R III,Q03167,7049,TGFBR3,0.163277750632328,9.00466794079385e-05,0.00208020423373514,0.173073661106613,0.000112417200021957,0.00114283560611019,0.164557639080391,0.247436769008862,0.772652111135142,0.0949265269515672,0.280659958717404,0.724910221753671
X3010.53,Thymic stromal lymphopoietin,TSLP,Q969D9,85480,TSLP,-0.107863973172315,0.0147060460126928,0.0901870240068413,-0.0767044354044218,0.0942374987292193,0.214329485061601,0.189727894403015,0.200012798096957,0.754352618024155,0.0484374849820227,0.598161246520258,0.895344666008008
X3022.4,Cytotoxic T-lymphocyte protein 4,CTLA-4,P16410,1493,CTLA4,-0.0168663049041275,0.692653092764401,0.849203745387716,-0.102817182922777,0.0223570631241536,0.076597867981455,0.335921322142447,0.0175254434374925,0.554095708120076,-0.0521558665718555,0.556304743895931,0.8845368059737
X3024.18,Alpha-2-antiplasmin,a2-Antiplasmin,P08697,5345,SERPINF2,-0.110714306097086,0.00610436768011139,0.0494259280177647,-0.34224944251804,1.25978883314264e-14,1.38723747009556e-12,-0.066567192828999,0.621322461042689,0.916673889674919,-0.336045968535659,6.66405391006754e-05,0.00468397916849109
X3028.36,Ck-beta-8-1,Ck-b-8-1,P55773,6368,CCL23,0.135491349127204,0.00146617731324509,0.0178727555509416,0.0926713530001134,0.0428112657539459,0.123895765587525,-0.0831379508146457,0.567227036265513,0.897560415472703,0.149399591924127,0.0919734540694717,0.462457086025114
X3029.52,CD209 antigen,DC-SIGN,Q9NNX6,30835,CD209,-0.118156087989373,0.00953405946097882,0.0664467625091636,-0.166243202947781,0.000774369845460375,0.00574860850444573,-0.150185785232271,0.320438065663694,0.812452145647277,-0.183477607364648,0.0536809450929061,0.357356315957665
X3032.11,Follicle stimulating hormone,FSH,P01215|P01225,1081|2488,CGA|FSHB,0.0854339287175947,0.00159308988315291,0.0191722128560862,0.285356151153158,1.04739830655406e-18,2.16255019106333e-16,0.0123852017441261,0.891418238108094,0.980964364069899,0.305501473234546,1.21993486837768e-07,4.03005483768566e-05
X3034.1,Glial fibrillary acidic protein,GFAP,P14136,2670,GFAP,0.0684893189013966,0.152044653784638,0.379003969238526,-0.0774101408512495,0.134961436346911,0.27589424812625,0.32163268209785,0.0379697577435739,0.605882978697658,-0.0163979916903607,0.87034695794685,0.971171021239427
X3035.80,Interleukin-19,IL-19,Q9UHD0,29949,IL19,-0.00824200403214896,0.853725812792799,0.935262219386838,-0.153151046459203,0.00143271108782011,0.00941882801714179,0.0941544736240519,0.526450317772731,0.889807431446517,-0.381140620270544,3.65847488366445e-05,0.00287756470909179
X3040.59,C-C motif chemokine 3,MIP-1a,P10147,6348,CCL3,-0.0004943338235395,0.991303025975239,0.996331187042603,0.126633770178925,0.00908474350097708,0.039540777543449,-0.0890076492905617,0.552616727066188,0.894442026735178,0.201243474850875,0.0296191905031934,0.267341518653824
X3041.55,C-type mannose receptor 2,MRC2,Q9UBG0,9902,MRC2,-0.104765683198477,0.0136770176103224,0.0859791202201715,-0.0556598579669624,0.226195283107662,0.392508992283461,0.0440176257570498,0.758162965371894,0.948170113990555,-0.105311258401152,0.236806102551599,0.687424393479091
X3043.49,SPARC,ON,P09486,6678,SPARC,-0.15989792597672,0.000146694525121851,0.00300065240705904,-0.0972456886408247,0.0286709847736684,0.0922694575741,-0.0415001062247596,0.774154178735797,0.952837852922297,-0.192446960900227,0.0293273323468757,0.265432444953161
X3044.3,C-C motif chemokine 18,PARC,P55774,6362,CCL18,0.0235729648432759,0.597048835377231,0.795142442115978,0.112233317749377,0.0214083744910337,0.0742494122111598,-0.0630130978047564,0.680945004001566,0.93175825662555,0.13740496285546,0.141805397906596,0.562707666047375
X3045.72,Pleiotrophin,PTN,P21246,5764,PTN,0.1249253813749,5.73788475612238e-05,0.0014524982599119,0.513195131239684,1.50346078059705e-48,2.48334134435118e-45,0.0116636378820215,0.908577710723022,0.980964364069899,0.476621741470767,2.24833771381433e-13,7.42738363758565e-10
X3046.31,Resistin,resistin,Q9HD89,56729,RETN,0.0633404124394595,0.142271648391139,0.364619387478765,0.13990602400562,0.00313242465007115,0.0175389234432374,-0.0557524182992158,0.702585752865085,0.934068928071803,0.174974011526647,0.0526009894148432,0.353616182254942
X3049.61,Trypsin-1,Trypsin,P07477,5644,PRSS1,0.308244207488202,1.79016165217176e-11,2.51651022040401e-09,0.0816024169299223,0.0985491906860829,0.221392214506273,0.171899114767666,0.254712480676289,0.775755725791838,0.120448746308639,0.201928753964991,0.644513660602269
X3052.8,"Tumor necrosis factor ligand superfamily member 6, soluble form","Fas ligand, soluble",P48023,356,FASLG,-0.148352647809903,0.000653003892870082,0.0100568688116378,-0.115060932091901,0.0176723347553202,0.0649394414507234,-0.0724033894817114,0.622088217908948,0.916673889674919,-0.267392997112543,0.00319097317133315,0.0635022883825244
X3060.43,Complement component C9,C9,P02748,735,C9,0.0638568423058602,0.169603603840782,0.404504965240652,0.229956240043922,5.21164032699801e-06,7.91570290585652e-05,0.0592218236944805,0.706864845282054,0.934599878388376,0.31865239640593,0.00129412359204942,0.0378781902512342
X3061.61,Cathepsin B,Cathepsin B,P07858,1508,CTSB,0.00482252304896211,0.914071647537636,0.96473703585752,0.0655254444549084,0.165549364619941,0.318887653657129,0.124143382326071,0.387732584420266,0.834236407502018,0.279613777336911,0.00219637738679474,0.0514590971438044
X3066.12,Galectin-3,Galectin-3,P17931,3958,LGALS3,0.0747613976780844,0.0833597609394684,0.26226568596527,0.232450909935103,5.92921828945474e-07,1.13878910576824e-05,-0.0734807216998794,0.598087911525604,0.907314056637385,0.155538933676351,0.0747888196208564,0.421612398664674
X3072.4,Interleukin-13,IL-13,P35225,3596,IL13,-0.100072510250394,0.0197364293455606,0.109211548313332,0.0154577369772809,0.734010138295741,0.833981940450552,0.0777850874967909,0.581825241940006,0.902587314744686,-0.0778201872997537,0.374672238354521,0.79084847032937
X3073.51,Interleukin-18-binding protein,IL-18 BPa,O95998,10068,IL18BP,0.127970554319847,0.000931659480330455,0.0129316684591246,0.255502943239588,3.26048928889679e-10,1.36342105897095e-08,0.180355262908343,0.164250160560658,0.72847325877117,0.357973888495014,8.81615051418866e-06,0.00104014832941508
X3077.66,Coagulation factor Xa,Coagulation Factor Xa,P00742,2159,F10,-0.0391122695328988,0.368596732236166,0.618839005693279,-0.287067136817868,9.5901936517269e-10,3.64151778488274e-08,-0.248890617668943,0.0851435815555228,0.663619666080942,-0.406242568659799,7.87363662083872e-06,0.000963354021368175
X3078.1,Placenta growth factor,PlGF,P49763,5228,PGF,-0.0762864526350669,0.0949079216620455,0.281696603064301,-0.00220165749154949,0.963827121280133,0.981962461257829,0.313730788318518,0.0391608698414304,0.605882978697658,0.0745627394293349,0.425509542360561,0.822198559621345
X3079.62,Retinoic acid receptor responder protein 2,TIG2,Q99969,5919,RARRES2,-0.0679457798047393,0.129815014569166,0.34440414828596,0.108535564052233,0.026349837367771,0.0869597280164152,0.132919424526581,0.378153477808314,0.833319724648162,0.175044957589315,0.0567982638141686,0.3654994798098
X3082.9,NKG2D ligand 2,ULBP-2,Q9BZM5,80328,ULBP2,-0.168304620517127,0.000195563184255198,0.0038544925627004,-0.154767239534165,0.00170451743017295,0.0108182004429901,-0.34367098905327,0.0223656160465013,0.560141628119457,-0.189780524423318,0.0406338515492414,0.311447630145984
X3083.71,Tumor necrosis factor receptor superfamily member 27,XEDAR,Q9HAV5,60401,EDA2R,0.0645818686345588,0.127667459511767,0.341221239884404,0.300059976909627,3.81411458274104e-10,1.55554660791173e-08,0.265277664616336,0.0802541628902469,0.663619666080942,0.288280527123056,0.00160980680668008,0.0428870708537713
X3091.70,Aurora kinase A,Aurora kinase A,O14965,6790,AURKA,0.0917238590190503,0.0125224990536479,0.0807970227025894,0.0648361957106967,0.0951431984390615,0.216017564291024,0.00355885992467286,0.976384530652254,0.991531892401171,-0.032316565349619,0.650825278642846,0.910803209458877
X3122.6,"Diablo homolog, mitochondrial",SMAC,Q9NR28,56616,DIABLO,0.0115207799984327,0.801464135326627,0.909684511613645,0.129340083829084,0.0116706966845895,0.0482228223859181,0.16619834093734,0.275472300753345,0.795606781318857,0.185281445871246,0.0579137007879605,0.369339595662215
X3132.1,Vascular endothelial growth factor C,VEGF-C,P49767,7424,VEGFC,-0.00399469782974073,0.917367129370563,0.966211481548113,0.104062358860307,0.00905298224027856,0.0394545208849079,-0.121870503381471,0.353157796108624,0.825280148165589,0.0652564119280605,0.41280521052254,0.815123737573947
X3143.3,T-cell surface glycoprotein CD4,sCD4,P01730,920,CD4,0.0121350142531788,0.795578182960604,0.907251379248312,0.0352447733939628,0.482196255769311,0.642312633441097,0.266379826999147,0.102490972005234,0.681168845925312,0.2055796789046,0.0351197175624297,0.29297471456436
X3148.49,Gro-beta,Gro-b,P19875,2920,CXCL2,-0.176186968135124,5.11503065634987e-05,0.0013201174822853,-0.0183171565933774,0.676707098771308,0.796544415033322,-0.138112129953051,0.334421179408636,0.816973827248599,-0.252521866622662,0.00425645552049888,0.0767696299049608
X3152.57,Tumor necrosis factor receptor superfamily member 1B,TNF sR-II,P20333,7133,TNFRSF1B,-0.0254487464073478,0.539778271058588,0.755451835105941,0.246962132207984,3.43971426986226e-08,9.27599680856323e-07,0.106240538651241,0.444593663932911,0.85800104453422,0.285182135920311,0.00124143272752588,0.0367809239047689
X3166.92,Myeloid cell surface antigen CD33,Siglec-3,P20138,945,CD33,0.0508316720539299,0.237872363967188,0.488143398350953,0.118276435042597,0.0110024727531028,0.046292104011637,-0.0774836612403141,0.600527375461675,0.907314056637385,-0.00734538094922255,0.937395187360347,0.981983510843478
X3168.8,A disintegrin and metalloproteinase with thrombospondin motifs 5,ADAMTS-5,Q9UNA0,11096,ADAMTS5,0.16581590384582,7.70792761669181e-05,0.00185186464594483,0.363117526294754,3.6057170863678e-16,5.17890712818088e-14,0.10796417485209,0.434520212931518,0.857125492280865,0.241644157870936,0.0055045293994244,0.0920719639037899
X3169.70,Alpha-L-iduronidase,IDUA,P35475,3425,IDUA,0.0783139191933876,0.0933628972175884,0.279243396069084,0.0470020193380438,0.339176314070044,0.510696879457789,0.345489262395147,0.0229646194628445,0.563443924247785,-0.000152972942926009,0.998715949678141,0.999685654116026
X3171.57,Amyloid beta A4 protein,amyloid precursor protein,P05067,351,APP,-0.138587666188694,0.00117154776387407,0.0151772864233646,-0.0430113486142494,0.331817057527797,0.5034019056455,-0.0758733574873494,0.603427390666147,0.908348372341679,-0.124047070536049,0.164719919884171,0.597969511359735
X3173.49,N-acylethanolamine-hydrolyzing acid amidase,ASAHL,Q02083,27163,NAAA,0.121588090857591,0.00877089028757575,0.063257744809668,0.0980658200194402,0.04796365341658,0.13369798330449,0.152901274865808,0.318779894504697,0.812452145647277,0.177448744122863,0.0632644848531763,0.388465103554773
X3175.51,A disintegrin and metalloproteinase with thrombospondin motifs 13,ATS13,Q76LX8,11093,ADAMTS13,0.0160631575268733,0.709698803240983,0.858966604175356,-0.284659492744518,6.04910693635954e-10,2.40761744147756e-08,-0.157711304833439,0.259511993897504,0.77724195089792,-0.308713562138434,0.00039753831058701,0.017627755825828
X3178.5,Dipeptidyl peptidase 1,CATC,P53634,1075,CTSC,0.0721778661985722,0.0364816740771398,0.160151420614793,0.103942244902983,0.00370763661947055,0.0200340132147303,-0.180858370212073,0.108407418572157,0.681491735971683,0.0846439863232444,0.229045652498697,0.679929666170843
X3181.50,Cathepsin S,Cathepsin S,P25774,1520,CTSS,0.0467372316218848,0.285165621843825,0.536652744961874,0.119385245989134,0.010791261718264,0.0456322012295919,0.127274476788976,0.387085466274768,0.834102929445969,0.0610540018553727,0.502186368591391,0.868117566008195
X3195.50,Granulysin,Granulysin,P22749,10578,GNLY,0.125734693499794,0.00558625540397218,0.0467786938581041,0.148535028542734,0.00236775753862771,0.0140681421382313,0.00506636093133669,0.973017776103898,0.990537876005513,0.105181760576174,0.261797934344672,0.707190517620858
X3197.70,Insulin-degrading enzyme,IDE,P14735,3416,IDE,0.0776624595732575,0.0540646667266135,0.201511250962318,0.0250999071896322,0.565048703074085,0.710694228290592,0.148457772449775,0.257681903638601,0.776698782827314,0.294261605293115,0.000463957517027426,0.0194010589556975
X3198.4,Iduronate 2-sulfatase,IDS,P22304,3423,IDS,0.146904220734589,0.00043982434716166,0.00743201908362427,0.136519237079541,0.00319014232680998,0.0177366736416796,-0.176360757810429,0.211859420709481,0.764195658913132,0.0192718613996965,0.825537981554934,0.957355650977736
